reviewerID,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount
ENElptq7t4U0CABBZ8Uo2w,Emin S.,"Austin, TX",November 2007,18,17,2,79,32,36,13,2,1
z7PyvXCkkT6uz2zoo3Hv2A,Laura L.,"Chicago, IL",February 2010,40,113,2,143,43,30,18,0,6
3wG6XBdBEbC-vFMtODVaAA,Venetta Bubba Keg L.,"Chicago, IL",April 2008,5,32,1,45,24,62,2,0,1
ZIowdUve-IjIN-EgQIwCLA,natasha s.,"Oakland, CA",August 2006,442,324,32,1331,1462,1167,1772,6,89
RZ-ffuy5QHgYiJ3qNOVzjA,Valerie Kitty J.,"Sheboygan, WI",February 2007,50,129,9,249,147,57,70,0,15
tuLn1wVxn0-BAI5d-St3hQ,Mike The Chicagovore M.,"Chicago, IL",September 2008,5,15,0,25,17,13,7,0,1
WZYjAsWPzXet90BgKN_1rg,Yb W.,"Boston, MA",April 2008,6,151,3,66,34,34,10,0,2
BITIiGizlgfj0V5orNESyw,David W.,"Chicago, IL",August 2007,47,134,16,260,148,96,65,0,6
pRUwTOTHtK7o4rREnUhm1g,d'N'L m.,"Brooklyn, NY",August 2006,271,717,52,1925,1257,905,833,0,53
XI6H8T2gF5Ujvf3K4rUWvg,Gracie-C Y.,"San Francisco, CA",February 2007,71,295,3,460,449,579,126,0,26
ZYZNcugF3xUEGyLOVGiZ0Q,Carol K.,"Chicago, IL",January 2007,759,1813,282,7337,5235,3328,3432,0,121
Ne9O-hXacSsZLPFzxA2ENA,Anisha Chubs999 A.,"Chicago, IL",October 2007,64,105,1,172,113,242,49,0,9
MeVajwYBw_Y5deQiFnJSlg,Charles C.,"San Francisco, CA",August 2007,14,58,0,33,17,26,6,0,1
sZxXpvmBUN2fSCtK_BZFoQ,Dane K.,"Chicago, IL",September 2006,295,845,143,2499,1451,1151,1377,2,55
DP1xl_8YgyH6rVm2AEBOrg,RJ W.,"Chicago, IL",May 2005,25,191,9,303,163,125,55,0,1
C0RkWAPYK58ms-BLBrFCVA,Vivian Chicago's Food Whore Y.,"Chicago, IL",November 2007,179,430,55,977,605,487,398,2,39
B-tP4TXse5R-301qXH04zg,Audre L.,"Chicago, IL",March 2009,9,173,0,50,31,8,6,0,3
j4qY94EEsq49tN4s_QY0fQ,Monica Poptisserie T.,"Berkeley, CA",August 2006,81,213,36,407,319,69,217,0,38
XGD1XkdqqD6j4z5mUwia2A,Daniel J.,"Pittsburgh, PA",April 2009,42,31,0,18,1,4,2,0,4
53bZ_EsXH71L7iFs5MP9_w,Cynthia C.,"Alameda, CA",February 2006,262,1492,318,3810,2410,1905,1445,354,135
4DDX7cwaGnhQie0xqkl1mg,Jules D.,"Chicago, IL",December 2008,1,71,2,61,19,21,2,0,1
S1H6iyHWf0IAgAtyyYeuVA,Zach Cares G.,"Portland, OR",December 2006,57,43,9,265,187,314,180,3,9
qfIxyeZVnmZy9mQL80UuPA,K T.,"Chicago, IL",May 2006,2,26,0,56,19,13,12,0,0
I5tFE5DNPESC28oDABEs8w,Brandon H.,"Cambridge, MA",June 2010,12,15,1,4,7,2,2,0,1
jrMxBHW3SlUGVGYWvPsHWA,Char Sugar Y.,"Chicago, IL",May 2009,1106,946,9,1747,1056,545,206,0,29
OzdqM7BbvL27AnrTZ27g-w,Aurore French connection L.,"Chicago, IL",March 2008,430,658,40,4941,4481,4202,5403,100,81
xNDd8KnBuTzsxLgAHU6h2Q,Bryce saving that 1 star for someone special S.,"Seattle, WA",December 2006,26,148,27,286,157,77,64,75,9
zTAdyMYSvwesdzAlz3haUw,Suzy D.,"Chicago, IL",December 2008,10,251,1,87,41,28,15,0,0
96us9i9zB7QIxBtyRlhvDQ,Rho Drinks well with others T.,"Daly City, CA",February 2008,232,208,2,1240,1208,1688,1868,160,33
eZKwkvV1JBWSjUC4hlfAog,Jason S.,"St Paul, MN",January 2011,41,39,2,86,49,36,32,5,3
Ud6j2HN40qEhycq2PuwcBA,Yan M.,"San Francisco, CA",May 2005,236,1444,216,1487,1273,399,710,0,35
MGCwT5aUf_KKZ30L-Y6Y1w,Ameer Grill master G.,"Chicago, IL",February 2011,0,16,0,7,6,0,1,0,1
fj_GmJkMe1YV9nojmScKvA,C T.,"Chicago, IL",May 2009,2,13,0,20,16,33,1,0,1
VDTvXteVDWfWtKyXCnFY3w,Waleed Alba Truffles I.,"Los Angeles, CA",February 2006,17,85,7,91,57,48,36,0,1
haqWEHdBZkk7h-3gosvPYA,Melissa S.,"Chicago, IL",May 2007,9,83,5,105,31,26,5,0,2
5f-AZiZaLgOhC3klA79umQ,Terry L.,"Chicago, IL",March 2011,11,45,2,40,11,18,1,7,1
jRkIPyGtT0fKjKJOBa_xPw,Alvin R.,"Chicago, IL",February 2010,1,21,0,16,4,1,1,0,0
sfp6PhgbQnemfeZTqfuajA,Merrill H.,"Redondo Beach, CA",October 2006,187,417,74,1861,1614,1432,2196,0,41
VCGVMLzQrZZvc-i4g44QQA,Tracy O.,"Santa Clara, CA",March 2007,62,37,5,76,21,10,11,9,1
V0Kg9fkgfoCNvYpNJcv0Ng,"Randy Winner, Winner, Chicken Dinner T.","San Jose, CA",December 2006,197,284,2,1005,934,823,1208,5,14
OxEltbtY_LA2tPrGOTx5Kg,Deborah The Squab H.,"New York, NY",July 2007,221,654,29,1572,1117,737,471,1,45
HV93ZKOiXIYoSK9PzF9FVQ,Marianna H.,"Chicago, IL",February 2008,43,59,7,94,56,73,38,1,2
4TFGI1dTd1rHdQ-DCjPzZA,Abra B.,"Chicago, IL",March 2008,3,22,0,36,18,17,5,0,0
r_Hxuwrk_92iMKhzoIYnKQ,Michael P.,"Chicago, IL",February 2009,1,14,0,40,16,14,0,0,0
deuv0x2amKMZ8KGmncyjJA,anna annachau n.,"Westminster, CA",May 2009,128,135,0,262,150,67,111,36,13
9fVZkMT5xOdubFABWrvwnw,Akash P.,"Chicago, IL",March 2008,21,29,0,38,15,3,8,0,1
BfBC_x7SL7K2THafF6IM2w,Britt W.,"Irvine, CA",October 2008,69,191,4,520,316,306,200,13,11
SEC9M2eVOXdQ69moGNv3YA,"Rhonda I'm Back, Suckas K.","Longmont, CO",March 2008,95,41,0,131,132,206,85,0,14
LgLmJgcFmyxHs6bmM1Y63w,Chadwick T.,"Bethlehem, PA",January 2010,13,31,2,63,32,27,2,20,3
N66jNheUmwVrcWRmShSlgg,"mary Your crazy, Mary. r.","Chicago, IL",March 2007,9,34,4,31,16,22,9,2,0
V6KfUIevh0q4ymscMGMIvQ,Eric G.,"Chicago, IL",July 2005,12,60,12,41,16,24,5,9,1
xPXHraGdyp5JDt5LHjm5wQ,Maryanne Meyan C.,"Los Angeles, CA",February 2008,78,134,0,85,34,34,14,30,2
qDhRAryB7gYW6WwUJTwrvg,Melissa electrode M.,"Chicago, IL",November 2008,443,164,30,921,670,609,259,0,36
Aftn6Nxv-E53fK5MEZ2-vg,Andrea G.,"Oak Park, IL",March 2010,29,19,0,6,2,2,1,0,0
Hfxl-wodL_f1ACvArgGypw,eileen b.,"San Francisco, CA",October 2006,92,162,12,185,95,49,41,0,7
4y09jCNVtDYWHRuM5_yJ6Q,Pete the #1 stunna T.,"Austin, TX",June 2008,100,71,3,181,93,39,40,1,4
wu1UZwAqlG759mEo57RZsQ,Merritt Analytical not Critical B.,"Portland, OR",March 2009,31,75,7,142,75,80,19,8,5
oMMq9AoKgyeGQlo1x_GTKg,Matt R.,"Chicago, IL",January 2011,0,17,3,16,4,1,1,0,1
_3_4DwY13p2gco3YLjWx7A,Jenny T.,"Chicago, IL",April 2010,2,10,0,13,2,0,0,0,0
Z0g5hl4V2xAmbiHvP9xYgg,Jessica B.,"Orlando, FL",November 2009,0,12,0,27,7,11,0,0,0
Uq-xpgPpVuE3X_AToxWZFw,Megan Megoo T.,"Palatine, IL",December 2008,55,174,38,186,48,49,29,9,3
-TvcBLgmge84G25J0LaxVw,James K.,"Chicago, IL",November 2006,48,65,15,179,104,57,27,10,3
K9e00IGekJ5sbsdY-dR_hg,alice a.,"Burlingame, CA",November 2007,17,36,2,79,34,20,4,0,2
xgVQ7ZIFPCE7Z25mlBgrQw,Jon Sweatpants Correspondent A.,"Milwaukee, WI",July 2009,25,102,6,261,98,140,61,0,5
hluQms-QLpaqZASKlDCJHw,Adisak Hacky P.,"Chicago, IL",May 2009,26,46,0,39,21,5,6,1,0
RaSq7WPbxH7Dm5yfVBAgYw,Stephanie shorti Y.,"San Francisco, CA",August 2009,96,473,6,331,157,128,56,1,7
T1sMJ-cnqMbMQ32ODIJtdw,Rosie culinary adventurist D.,"Sherman Oaks, Los Angeles, CA",March 2007,73,216,33,547,370,289,193,0,14
IP2FMq4cmrdBCcjf5S6bzQ,matt b.,"Chicago, IL",October 2007,47,99,1,235,157,199,167,0,15
53EWBX2QGISTDZJ1NZfyrA,Christine V.,"Monterey Park, CA",December 2010,155,99,1,96,46,28,29,23,4
nGE5s8xTCTCQuLYqZwBnSQ,marie l.,"Sugar Land, TX",March 2007,73,19,0,16,7,12,4,74,2
IJz15DVlEEe4-Q0LiDEmeA,Gabe L.,"Chicago, IL",April 2009,7,58,0,82,23,30,15,0,1
42nIPBmLeJPNYDhldNnqTQ,hannah k.,"Chicago, IL",May 2009,26,200,0,243,68,85,17,0,5
UALeUuWS2FxSGw_W4eaMtA,Nikolina scandiyenta E.,"Minneapolis, MN",September 2008,17,36,2,57,40,42,2,0,2
kgvTkSGVXS78xypSG8o-Bw,pascal t.,"Montr茅al, QC",December 2009,2,26,3,25,9,2,6,0,1
075rcvKMddtsye6OzrFIcg,Adam S.,"Chicago, IL",November 2007,56,139,7,208,96,75,52,60,11
AYGVLmvapdZZVcaeiF5RBQ,Andrea Necksnapper B.,"Chicago, IL",March 2009,32,83,3,172,119,134,18,2,2
F8ozj5UrMjrVrFKqx7oIeA,Michelle M.,"Alameda, CA",June 2010,14,17,0,13,6,5,2,2,0
JADdo9NEeO5Az9aOYbyvZA,Manda Bear I lost my GOLDEN badge bc I changed my name ;-( B.,"Brisbane, CA",March 2008,920,771,48,3748,2880,2028,2387,954,151
TLx5FEjuFt5HfBLeAXfSww,Minh L.,"New York, NY",October 2009,23,189,1,198,84,80,17,0,2
qunxFdBDVl0ordRJEPVNtQ,lemonjelly l.,"Santa Barbara, CA",April 2007,117,382,88,1381,1037,993,476,31,72
vFhxrM_IYu7WBfI_2zFTRA,Jay Not Z C.,"New York, NY",July 2009,2,21,0,13,8,1,0,0,0
t3uaCLvZqZwrWeZQpRuPkw,Steven B.,"Chicago, IL",October 2006,8,21,3,52,15,15,5,0,1
Ck7-0aP_RClfzZccxhoaxg,Matt is a nerd in a nice shell C.,"Chicago, IL",November 2007,35,42,1,161,122,123,53,0,5
pCIqCD_jCkUfNwGize-hcA,Katt C.,"Mountain View, CA",January 2007,5,12,0,29,19,7,1,0,0
ibvH1Y7Rh_tstiWgH0OFTA,Veronica Vee S.,"Fremont, CA",May 2007,253,881,16,1008,630,356,474,1,108
nYIH8IHzWp3j33L3qsAz5Q,Sheena M.,"Riverside, CA",May 2007,150,398,47,686,363,230,117,18,25
wkghUg2_ba0pzwsEiDy8iA,Dan T.,"New York, NY",July 2009,72,268,23,461,253,185,128,0,18
bPlub52e91SLXWw-NyMM5Q,Bindi the Houdini D.,"Boston, MA",January 2010,90,37,1,35,22,11,22,21,5
9u9fQhq0hynxjLQgZGpmSA,Eman I only speak thruths S.,"Chicago, IL",August 2009,3,129,6,98,30,28,17,0,0
GIL4XSLZguuukqZFRxHq_g,Aimee Bossy M.,"San Francisco, CA",January 2006,166,361,52,454,370,170,146,0,27
glrRFmCLj3cf1XVLrNPWHw,Kathy H.,"Chicago, IL",October 2010,17,13,0,29,13,6,0,0,1
5Vln_7Xf4hexeT0zxVxI_A,Brian Milque Stamp W.,"Chicago, IL",May 2007,41,24,0,77,35,34,6,3,1
f4BpRCgSjzqU8i7OeuY4YQ,Mark The Movie Guy K.,"Brooklyn, NY",November 2009,163,172,12,193,132,104,52,37,10
edET3fO0s9CyY6f9o583qg,Amy N.,"Chicago, IL",January 2007,9,72,5,65,33,13,24,1,3
5HfuO7LjdVQo5sHTuir_4A,Alison D.,"Chicago, IL",October 2008,4,12,2,18,6,2,0,0,0
FS8wtvK5UMsjURaMln0XUg,Hannah Y.,"New York, NY",January 2009,4,2,0,3,5,6,1,0,0
hRt2wwjavIswO-YEFi3siA,Amy Elizabeth S.,"Chicago, IL",April 2007,26,93,5,169,103,134,48,0,1
Atnx24M02DRqIOijN1cwQw,Alicia Sustainable Noms L.,"Aliso Viejo, CA",February 2008,203,186,14,472,422,304,553,15,18
CMaoRQ7msJJeoElu_I1kBA,J. C. D. E. F. G.,"Chicago, IL",March 2007,28,97,14,124,103,174,70,0,4
10xkwCVDYub8SL9fdedrQg,scurvy b.,"San Francisco, CA",June 2006,16,34,0,44,26,32,9,0,0
IQn_MANX8g6FiNvmvix_Lg,Melissa W.,"San Jose, CA",March 2009,6,45,1,18,6,7,4,0,1
_8TrPc_fPohACpn_73wDxw,Michelle W.,"Chicago, IL",August 2007,11,32,5,66,34,29,11,2,1
SXmbsVd6X0FXvkKb_O9F8g,Opie L.,"Huntington Beach, CA",March 2007,11,5,0,1,1,1,0,0,0
FwmfsPiwLHhBUKIlt-NjHA,Mary K.,"Chicago, IL",January 2010,0,13,0,9,6,4,1,0,0
UKK1WkhkR1SvL3TsUy6aOQ,Kristie W.,"Parker, CO",November 2011,18,5,0,3,3,1,0,0,1
bpODKuYrVnx0RsTTCma-Og,Hip Mama F.,"Chicago, IL",July 2007,8,35,2,32,10,7,5,0,0
DrLY6Tvotm9Nc3eHPXaJ7Q,Dave C.,"Wauconda, IL",December 2006,0,27,6,20,11,4,5,0,0
yISnpP025tqgt6B8aMkSqg,Wendy L.,"Sunnyside, NY",September 2006,100,230,16,378,280,195,116,1,24
zN2oy9KnIC7JNtTRmYKesA,Yan skwp P.,"San Francisco, CA",March 2006,22,50,4,69,19,11,14,0,1
HBE0tYe3tWvQMuMXDEIv_w,EurJean C.,"Santa Clara, CA",December 2007,110,122,0,105,43,21,20,83,4
2o9fmFDWt7xt5rYUuJpuSg,Hugh B.,"Chicago, IL",July 2007,13,137,8,169,75,81,28,0,2
dd2Uol-rbbJd_19DLCPtLA,Mike W.,"San Francisco, CA",May 2007,17,18,2,13,10,2,7,0,1
U6LgkUFWmmmfMTrzh5o6Nw,Hae I need to review an Olive Garden A.,"Los Angeles, CA",June 2007,153,222,12,908,685,431,183,17,18
XdM2sxztF7JX6DZ6Qk4r9Q,Gary C.,"San Francisco, CA",September 2006,117,240,16,537,312,201,74,3,30
O5eiCTEgcZFk80SYnMwazw,Mel G.,"Austin, TX",May 2008,3,64,1,80,19,18,9,0,1
nShq32BVmWcDvLVz6EDbkw,W.I.N. A.,"Chicago, IL",June 2007,59,92,6,305,237,176,154,0,5
pQh0MGHUlfR-gYvE5SH2YA,Kate S.,"Chicago, IL",October 2006,8,41,0,123,48,25,20,0,6
I_Lu2qBAqKT4d7CTs3KoKw,Diana C.,"Chicago, IL",May 2006,49,166,20,287,88,56,43,0,4
NkF4uyTrEvIdKydHaYaKbQ,Noah L.,"Chicago, IL",November 2009,5,45,0,26,14,14,0,0,1
L4CXCKMj2NDsr8fd2_XmkA,Misse You have one chance to impress me D.,"Chicago, IL",May 2006,178,580,65,971,401,260,164,0,27
cWLSaEabp-BJq6XmovsZIQ,Will E.,"Cambridge, MA",March 2006,13,72,3,89,31,17,14,0,3
C-K-gIKrOZ87_8VwtyiTkw,J. S.,"New York, NY",May 2008,22,50,0,109,64,57,32,0,6
avxD6r3_MquP6xBbiaUHNw,Karin V.,"San Francisco, CA",April 2010,35,114,0,88,32,28,35,0,16
2J-QKOhWn1RB-epVrfvqzA,Dan G.,"Mt Prospect, IL",July 2008,1,36,2,30,12,9,1,1,1
yQh3TGqnO7zLSM-xzUiIvQ,Joanna GreenSugar E.,"Chicago, IL",August 2009,4,6,0,3,5,7,1,0,0
6dhTfIDSmFUOUCW27Sd3gw,Lauren P.,"Chicago, IL",December 2010,4,10,0,1,0,3,0,0,0
MbC0xPzIdGkFMCpPb8yWDA,Hideki Notorious P.I.G. K.,"New York, NY",November 2007,293,1068,69,1719,1163,556,429,0,80
IBrL-6twlZmQBGLdV2DQiw,Melanie C.,"Berkeley, CA",January 2006,170,975,39,976,623,287,258,0,28
KJxtlZOa4NrmycpDCpDLCA,Denton J.,"Chicago, IL",June 2006,12,46,5,117,43,28,24,0,2
gr7u6VJs69WNj7b4QoPlCg,Zoe H.,"Chicago, IL",October 2009,48,151,3,220,128,92,57,0,10
ydKe_70Xuj-hR2nan-iacQ,Anne Marie J.,"Chicago, IL",February 2009,67,180,6,153,76,68,49,1,13
ZQzMpgbbHWNJ6ZNhnvP93w,S. L.,"Washington, DC",July 2007,0,108,7,158,67,29,14,0,2
RK__yXOIY4aI0tw57EKB9A,ER S.,"Chicago, IL",September 2007,0,142,7,112,45,25,16,0,0
O-eoQ0n6R59zHPiIvo0rKA,Jim R.,"Geneva, IL",January 2008,6,34,3,31,10,8,2,0,0
Et6mwzOORak5K6kJ-yw4Xw,Lauren V.,"Chicago, IL",February 2009,98,462,10,306,81,92,33,55,6
f3rsrc5zZrVAiUr8PW8lVQ,Steve Scuba Steve T.,"Chicago, IL",December 2007,105,276,9,224,118,143,59,0,6
lvydy9YebJr_qz3_helliw,Christina I'm Hungry N.,"San Diego, CA",March 2008,72,207,2,239,139,41,38,0,6
4rsklgVwg7uOdaRfpHT2Vg,Jeff I like to eat R.,"Chicago, IL",December 2009,227,272,5,342,169,120,57,1,6
hSFZC_AG7OgVfeFTt6RBkQ,Luke Jedi S.,"Miami, FL",September 2009,1,67,1,83,27,79,7,0,2
gX4-uAQBfpZ9s_cMEJMLVA,John O.,"Chicago, IL",April 2007,11,85,2,132,77,69,27,0,2
xzZ7qpTuL02S1ZxdFhg3hg,Jonathan H.,"New York, NY",September 2010,31,43,1,39,14,15,15,1,2
BKBBNwnF__qx7KfJsu8AOQ,Handoyo S.,"San Francisco, CA",June 2007,0,29,1,14,11,2,2,0,0
IVbeMafjCq7PvRMc3JAMZg,Allison NeverMissAMeal P.,"Bucktown, Chicago, IL",July 2009,54,57,3,79,41,34,13,1,0
xt-Mxw_Cu6AobpZ5V87aIA,Margaret S.,"Chicago, IL",September 2011,1,11,0,3,0,1,1,0,0
jwbG_ezuMEdDPtzeqDAuzA,Liz M.,"Chicago, IL",January 2011,31,45,0,12,4,6,2,12,0
mtTc5ked1MqSvqHsuy5mWQ,sasha Divemaster h.,"Boston, MA",September 2011,143,232,9,235,91,86,76,0,6
rCx7tb3toOJUsvdOeqYY0g,Sharon SF Giants fan V.,"San Diego, CA",January 2009,1828,657,70,5807,4614,3068,3328,60,62
tPufvUuxXLJOMYQ7gzsMVA,Andrew AndroidTopp T.,"Aurora, IL",June 2008,61,518,79,538,222,258,111,16,15
Lo-6yHIB-x8TAoY0uqGIlw,Grace the Judge N.,"Oak Park, IL",October 2009,43,230,3,241,110,150,26,0,9
kcLuh-ck_Zj07TsodaaNUA,Ferdinand the closet glutton H.,"Cleveland, OH",May 2007,583,543,55,1075,784,288,276,0,41
gqnhxCtGgnOhVeqAzT5ywQ,"Christian Whisian (Half White, Half Asian) H.","Vancouver, BC",June 2009,68,202,20,248,167,90,72,115,6
WADD30rA9a0zhg1Ia30noA,Anthony S.,"Chicago, IL",June 2007,34,117,8,124,48,44,58,0,3
zLunayZyxZHa-Ns9ObRZng,J j J.,"New York, NY",June 2009,0,8,1,4,0,0,0,0,0
2KUeKWVxDsx-w8nrjsop9w,Jennifer S.,"Chicago, IL",October 2006,41,79,4,159,91,53,48,1,6
VdTeE7P9AP-fj3ExmRhoEg,Sarah Blondie Z.,"Chicago, IL",September 2007,62,283,9,436,180,172,71,0,14
i7Uceh9Rp53MbKiy0tPX4Q,Rachel W.,"Chicago, IL",January 2009,28,77,1,61,29,41,19,0,5
a3HRx4lm61ju3V9EIaCX6Q,Aaron F.,"San Francisco, CA",October 2005,11,47,8,50,36,22,11,0,1
6G9lrnAy6-9hJWUAlm-IFA,Justin R.,"Chicago, IL",November 2007,17,65,2,61,45,24,18,0,3
YFyn3Vq4PEP-GlC4MRsJNw,Kris L.,"Chicago, IL",August 2010,45,129,7,111,43,33,29,97,2
XyA1berZUjCMwT0qbbuvVQ,Karen L.,"Chicago, IL",February 2008,24,87,8,138,76,67,15,0,1
pY8NGCwcF8OBNFmsBQXa5w,FM G.,"Chicago, IL",June 2007,4,36,0,48,17,14,6,0,1
e7B7IsZlRT8LbFj8FcY78w,Julie Baby Shark B.,"San Francisco, CA",August 2006,37,90,1,85,57,31,24,0,1
MyE_ocs38j7MGFIzSunEWw,Yale S.,"Chicago, IL",July 2010,1,12,1,4,0,0,0,0,0
AkmMEdzJBpaMCq4ut1OOeg,John K.,"San Francisco, CA",April 2006,3,28,1,17,5,9,6,0,0
l3bG1xdX6BvsSA9sU4OR-w,Ashley Splash C.,"Chicago, IL",January 2008,8,8,0,15,10,2,1,0,1
tMU4Cc_2_NnamjEQH8Nvnw,barbara b.,"San Francisco, CA",August 2009,29,72,4,122,54,66,13,1,1
0K_ciNGDpgG8ArnKNT7Tpg,Rob L.,"Bolton, MA",July 2010,1,5,0,7,1,3,1,0,0
4L8KjVrTdaelV6Wc9mTFBQ,Shaun sholnay T.,"Dallas, TX",August 2008,86,67,6,64,30,23,10,183,5
0-rASci9srgAFZiek2Qkvw,Dan N.,"Bellevue, WA",July 2008,0,10,0,7,1,0,0,0,1
r7zrdPCv4G2ZzzkRHz6f7w,Michael Turtle D.,"Austin, TX",August 2009,2,31,7,53,5,11,5,0,2
r8YrTMjERM32vGUHfAw6Zw,Cindy cookie monster L.,"San Francisco, CA",January 2010,71,200,1,66,20,54,21,86,2
QE41TAP8_DFr65y79XsusA,Stephanie C.,"Los Angeles, CA",November 2009,43,71,1,87,46,37,33,6,3
h9RUaaHa5kcQKqtJ-sgS0Q,Candace I Want Candy C.,"Las Vegas, NV",July 2007,120,227,14,838,626,466,775,8,18
5_0kMeBBFa6bS23OweZZfg,Shannon B.,"Chicago, IL",June 2009,5,13,0,27,1,6,3,3,0
SqSMWBHD2Lklf_8W5MftPA,Pilan C.,"San Francisco, CA",January 2007,77,190,3,148,69,28,40,0,4
Lta4gndbbE4QKWbMn6Fmvw,Jiyoun jiji B.,"Chicago, IL",March 2010,7,99,2,100,25,34,13,31,7
q37hWXeEmXFs_sRfkurYwg,diane d.,"San Francisco, CA",June 2006,45,482,37,278,205,87,68,0,10
xSwEg9th_V6nEBgkdUb2CQ,Milly P.,"Grand Junction, CO",February 2009,26,107,1,180,76,35,19,0,7
dezdHPLWdkfRf4Mh17upXA,Pat D.,"Redondo Beach, CA",May 2009,79,135,0,63,58,19,18,7,2
kMD0WKlZFyCGn1t9R0GphA,Lauren LC C.,"Chicago, IL",November 2010,11,22,0,24,8,8,2,0,0
p__wuCOwgkAQ_-nhrNPyXA,Matthew E.,"Chicago, IL",September 2010,9,31,0,11,3,6,1,0,1
5LX5--b8BYECjrsjoFEefw,Andrew S.,"Chesterfield, MO",April 2008,3,39,1,38,9,5,3,1,0
viv-9KIvcOKltTETgmUdIQ,Cathy N.,"Houston, TX",January 2010,32,41,1,53,36,43,2,1,2
8wtvJvvxDehPtYgep_525Q,Nicholas J.,"Chicago, IL",September 2007,5,27,1,19,9,10,1,0,0
oQm0DDJLtGi8rlLh287cTw,Mike M.,"Park Ridge, IL",October 2007,2,32,0,34,10,12,1,0,0
VJAf2ueCuOViujHgCh7nJA,James L.,"New York, NY",September 2007,2,26,0,24,35,36,0,0,1
xp2Fwlv-wGKB4mQKWeYRmQ,Jack K.,"Chicago, IL",June 2010,1,1,0,1,1,0,0,1,0
GynIC8mfrjv7Wd3JhJpkfA,Liz Resume Writer H.,"Austin, TX",March 2009,46,71,9,171,78,30,23,0,7
pccyd5BLP-piXPmcS7uN7g,Mark R.,"Cook, IL",February 2008,3,9,0,7,5,3,0,0,0
uDmvyb-uMoaEoDMWKD644A,Chris S.,"Chicago, IL",August 2010,14,14,0,14,2,4,2,0,0
vuWJPQdc0Gy1KxOR2nVQKQ,Steven Who Dat M.,"Denver, CO",January 2008,14,282,36,292,102,125,37,0,4
D2setZ2_pKZ9CWEb0IgrOQ,Rachel yakuza N.,"Boston, MA",July 2009,101,359,14,474,137,302,46,52,13
lxlZD9ku8jPN6_6_Ec1QvA,Terry H.,"Sun Lakes, AZ",January 2008,2,18,5,49,20,8,8,0,1
Xur8Csd3QjIV3ufm9nolAw,Scott L.,"Overland Park, KS",January 2010,7,25,0,40,17,7,17,0,0
qKVLocEUZUvceYXkiFX9BQ,Ben H.,"Atlanta, GA",October 2008,69,309,23,554,291,241,242,0,14
SzHQYCPxQhH9YkbWdG6gGg,Ryan T.,"Garden Grove, CA",March 2007,70,75,6,111,65,51,56,0,10
n9YwEy5pYspR-uXdAsXbtA,Laura bretzilewski B.,"Seattle, WA",June 2010,13,37,0,30,6,2,2,0,2
EwjY41owjaOuA0HujSHNnA,P W.,"San Rafael, CA",July 2007,4,60,4,83,39,36,5,0,1
rW10bspsHMmksWuUvTyA6g,Amy G.,"Chicago, IL",January 2009,0,3,0,1,1,0,0,0,0
l3lFOuTzhywo0mnK_IxJZw,Michael D.,"Sussex, NJ",July 2009,14,45,3,66,23,22,9,0,3
CM6hQfkkOU1AshtXgVfFpQ,Jason B.,"Chicago, IL",July 2008,0,6,0,3,0,0,0,0,0
i97Phc0tThjZWSJ3TCuCnQ,Kiera luxurious D.,"Lake Zurich, IL",June 2010,17,121,6,46,33,21,18,3,3
HjRO_OXPsrpnqqcplAfqNA,Rochelle T.,"Chicago, IL",October 2008,2,13,2,16,5,0,2,0,0
jstt7Vmk3VQxIhPONtjivg,Hyun K.,"Chicago, IL",April 2006,2,16,0,9,1,2,0,0,0
EeAqCDa8r-LFs2lYlgVQbA,Lucas El Tigre K.,"Seattle, WA",October 2010,24,21,0,28,8,18,1,0,0
SGA3fGrKNWxKq0sgJNO1FA,Liz M.,"Evanston, IL",November 2008,2,8,1,5,6,0,0,0,0
ign-wXfFvXhgqYVTbxV3aA,Mehran i eat because i'm curious F.,"Chicago, IL",May 2007,148,114,9,194,107,95,130,0,9
hqojrGeufv6qYpN00R-OsA,William B.,"San Diego, CA",August 2007,101,781,69,743,296,281,65,0,19
5T5At0Q1cXCPV66Cq23oEQ,Emily S.,"Chicago, IL",June 2008,60,202,6,361,170,164,47,0,10
Jrm34VNH85jMCtFevsSz6Q,Sue T.,"Naperville, IL",July 2008,15,130,27,78,15,19,12,4,2
frElgxnlsquzPA_UqFcCqA,Johnny R.,"Chicago, IL",April 2009,22,134,7,137,81,76,52,0,4
RdGgH2C655oklnPT3oZJ0A,Erica S.,"San Jose, CA",November 2006,90,999,13,512,192,119,86,15,7
KURUGmYN2kwDpr6BcEcrRA,Carol I can always eat L.,"San Francisco, CA",July 2006,48,463,2,340,239,177,96,4,16
1YDFpQ2hhzDc3I1xZY-Djw,Shannon sunriseNRG K.,"Mountain View, CA",May 2009,81,121,4,365,231,184,117,2,9
SrYQQ--e5LWbF5uAnPqbKw,S S.,"New York, NY",December 2009,2,46,2,59,16,34,2,0,3
0jcvdm56uvqE6OIqECegrQ,tr y.,"Chicago, IL",June 2009,80,155,10,214,99,133,27,0,5
y76fgwHgVvg0DqZCVJdq3g,Derek E.,"Omaha, NE",February 2007,21,41,15,40,17,9,4,2,5
NeopksW_Qs2GL57K1aifEQ,Lenza You'll never figure out my true identity M.,"San Francisco, CA",March 2009,74,99,14,58,30,54,19,111,4
